Vgs,Igs,Vds,Ids
3.0,0,2.33,3.2
3.0,0,2.335,3.2
3.0,0,2.34,3.2
3.0,0,2.345,3.2
3.0,0,2.35,3.2
3.0,0,2.355,3.2
3.0,0,2.36,3.2
3.0,0,2.365,3.2
3.0,0,2.37,3.2
3.0,0,2.375,3.2
3.0,0,2.38,3.2
3.0,0,2.3850000000000002,3.2
3.0,0,2.39,3.2
3.0,0,2.395,3.2
3.0,0,2.4,3.2
3.0,0,2.4050000000000002,3.2
3.0,0,2.41,3.2
3.0,0,2.415,3.2
3.0,0,2.42,3.2
3.0,0,2.4250000000000003,3.2
3.0,0,2.43,3.2
3.0,0,2.435,3.2
3.0,0,2.44,3.2
3.0,0,2.445,3.2
3.0,0,2.45,3.2
3.0,0,2.455,3.2
3.0,0,2.46,3.2
3.0,0,2.465,3.2
3.0,0,2.47,3.2
3.0,0,2.475,3.2
3.0,0,2.48,3.2
3.0,0,2.485,3.2
3.0,0,2.49,3.2
3.0,0,2.495,3.2
3.0,0,2.5,3.2
3.0,0,2.505,3.2
3.0,0,2.5100000000000002,3.2
3.0,0,2.515,3.2
3.0,0,2.52,3.2
3.0,0,2.525,3.2
3.0,0,2.5300000000000002,3.2
3.0,0,2.535,3.2
3.0,0,2.54,3.2
3.0,0,2.545,3.2
3.0,0,2.5500000000000003,3.2
3.0,0,2.555,3.2
3.0,0,2.56,3.2
3.0,0,2.565,3.2
3.0,0,2.57,3.2
3.0,0,2.575,3.2
3.0,0,2.58,3.2
3.0,0,2.585,3.2
3.0,0,2.59,3.2
3.0,0,2.595,3.2
3.0,0,2.6,3.2
3.0,0,2.605,3.2
3.0,0,2.61,3.2
3.0,0,2.615,3.2
3.0,0,2.62,3.2
3.0,0,2.625,3.2
3.0,0,2.63,3.2
3.0,0,2.6350000000000002,3.2
3.0,0,2.64,3.2
3.0,0,2.645,3.2
3.0,0,2.65,3.2
3.0,0,2.6550000000000002,3.2
3.0,0,2.66,3.2
3.0,0,2.665,3.2
3.0,0,2.67,3.2
3.0,0,2.6750000000000003,3.2
3.0,0,2.68,3.2
3.0,0,2.685,3.2
3.0,0,2.69,3.2
3.0,0,2.695,3.2
3.0,0,2.7,3.2
3.0,0,2.705,3.2
3.0,0,2.71,3.2
3.0,0,2.715,3.2
3.0,0,2.72,3.2
3.0,0,2.725,3.2
3.0,0,2.73,3.2
3.0,0,2.735,3.2
3.0,0,2.74,3.2
3.0,0,2.745,3.2
3.0,0,2.75,3.2
3.0,0,2.755,3.2
3.0,0,2.7600000000000002,3.2
3.0,0,2.765,3.2
3.0,0,2.77,3.2
3.0,0,2.775,3.2
3.0,0,2.7800000000000002,3.2
3.0,0,2.785,3.2
3.0,0,2.79,3.2
3.0,0,2.795,3.2
3.0,0,2.8000000000000003,3.2
3.0,0,2.805,3.2
3.0,0,2.81,3.2
3.0,0,2.815,3.2
3.0,0,2.82,3.2
3.0,0,2.825,3.2
3.0,0,2.83,3.2
3.0,0,2.835,3.2
3.0,0,2.84,3.2
3.0,0,2.845,3.2
3.0,0,2.85,3.2
3.0,0,2.855,3.2
3.0,0,2.86,3.2
3.0,0,2.865,3.2
3.0,0,2.87,3.2
3.0,0,2.875,3.2
3.0,0,2.88,3.2
3.0,0,2.8850000000000002,3.2
3.0,0,2.89,3.2
3.0,0,2.895,3.2
3.0,0,2.9,3.2
3.0,0,2.9050000000000002,3.2
3.0,0,2.91,3.2
3.0,0,2.915,3.2
3.0,0,2.92,3.2
3.0,0,2.9250000000000003,3.2
3.0,0,2.93,3.2
3.0,0,2.935,3.2
3.0,0,2.94,3.2
3.0,0,2.945,3.2
3.0,0,2.95,3.2
3.0,0,2.955,3.2
3.0,0,2.96,3.2
3.0,0,2.965,3.2
3.0,0,2.97,3.2
3.0,0,2.975,3.2
3.0,0,2.98,3.2
3.0,0,2.985,3.2
3.0,0,2.99,3.2
3.0,0,2.995,3.2
3.0,0,3.0,3.2
3.0,0,3.005,3.2
3.0,0,3.0100000000000002,3.2
3.0,0,3.015,3.2
3.0,0,3.02,3.2
3.0,0,3.025,3.2
3.0,0,3.0300000000000002,3.2
3.0,0,3.035,3.2
3.0,0,3.04,3.2
3.0,0,3.045,3.2
3.0,0,3.0500000000000003,3.2
3.0,0,3.055,3.2
3.0,0,3.06,3.2
3.0,0,3.065,3.2
3.0,0,3.0700000000000003,3.2
3.0,0,3.075,3.2
3.0,0,3.08,3.2
3.0,0,3.085,3.2
3.0,0,3.09,3.2
3.0,0,3.095,3.2
3.0,0,3.1,3.2
3.0,0,3.105,3.2
3.0,0,3.11,3.2
3.0,0,3.115,3.2
3.0,0,3.12,3.2
3.0,0,3.125,3.2
3.0,0,3.13,3.2
3.0,0,3.1350000000000002,3.2
3.0,0,3.14,3.2
3.0,0,3.145,3.2
3.0,0,3.15,3.2
3.0,0,3.1550000000000002,3.2
3.0,0,3.16,3.2
3.0,0,3.165,3.2
3.0,0,3.17,3.2
3.0,0,3.1750000000000003,3.2
3.0,0,3.18,3.2
3.0,0,3.185,3.2
3.0,0,3.19,3.2
3.0,0,3.1950000000000003,3.2
3.0,0,3.2,3.2
3.0,0,3.205,3.2
3.0,0,3.21,3.2
3.0,0,3.215,3.2
3.0,0,3.22,3.2
3.0,0,3.225,3.2
3.0,0,3.23,3.2
3.0,0,3.235,3.2
3.0,0,3.24,3.2
3.0,0,3.245,3.2
3.0,0,3.25,3.2
3.0,0,3.255,3.2
3.0,0,3.2600000000000002,3.2
3.0,0,3.265,3.2
3.0,0,3.27,3.2
3.0,0,3.275,3.2
3.0,0,3.2800000000000002,3.2
3.0,0,3.285,3.2
3.0,0,3.29,3.2
3.0,0,3.295,3.2
3.0,0,3.3000000000000003,3.2
3.0,0,3.305,3.2
3.0,0,3.31,3.2
3.0,0,3.315,3.2
3.0,0,3.3200000000000003,3.2
3.0,0,3.325,3.2
3.0,0,3.33,3.2
3.0,0,3.335,3.2
3.0,0,3.34,3.2
3.0,0,3.345,3.2
3.0,0,3.35,3.2
3.0,0,3.355,3.2
3.0,0,3.36,3.2
3.0,0,3.365,3.2
3.0,0,3.37,3.2
3.0,0,3.375,3.2
3.0,0,3.38,3.2
3.0,0,3.3850000000000002,3.2
3.0,0,3.39,3.2
3.0,0,3.395,3.2
3.0,0,3.4,3.2
3.0,0,3.4050000000000002,3.2
3.0,0,3.41,3.2
3.0,0,3.415,3.2
3.0,0,3.42,3.2
3.0,0,3.4250000000000003,3.2
3.0,0,3.43,3.2
3.0,0,3.435,3.2
3.0,0,3.44,3.2
3.0,0,3.4450000000000003,3.2
3.0,0,3.45,3.2
3.0,0,3.455,3.2
3.0,0,3.46,3.2
3.0,0,3.465,3.2
3.0,0,3.47,3.2
3.0,0,3.475,3.2
3.0,0,3.48,3.2
3.0,0,3.485,3.2
3.0,0,3.49,3.2
3.0,0,3.495,3.2
3.0,0,3.5,3.2
3.0,0,3.505,3.2
3.0,0,3.5100000000000002,3.2
3.0,0,3.515,3.2
3.0,0,3.52,3.2
3.0,0,3.525,3.2
3.0,0,3.5300000000000002,3.2
3.0,0,3.535,3.2
3.0,0,3.54,3.2
3.0,0,3.545,3.2
3.0,0,3.5500000000000003,3.2
3.0,0,3.555,3.2
3.0,0,3.56,3.2
3.0,0,3.565,3.2
3.0,0,3.5700000000000003,3.2
3.0,0,3.575,3.2
3.0,0,3.58,3.2
3.0,0,3.585,3.2
3.0,0,3.59,3.2
3.0,0,3.595,3.2
3.0,0,3.6,3.2
3.0,0,3.605,3.2
3.0,0,3.61,3.2
3.0,0,3.615,3.2
3.0,0,3.62,3.2
3.0,0,3.625,3.2
3.0,0,3.63,3.2
3.0,0,3.6350000000000002,3.2
3.0,0,3.64,3.2
3.0,0,3.645,3.2
3.0,0,3.65,3.2
3.0,0,3.6550000000000002,3.2
3.0,0,3.66,3.2
3.0,0,3.665,3.2
3.0,0,3.67,3.2
3.0,0,3.6750000000000003,3.2
3.0,0,3.68,3.2
3.0,0,3.685,3.2
3.0,0,3.69,3.2
3.0,0,3.6950000000000003,3.2
3.0,0,3.7,3.2
3.0,0,3.705,3.2
3.0,0,3.71,3.2
3.0,0,3.715,3.2
3.0,0,3.72,3.2
3.0,0,3.725,3.2
3.0,0,3.73,3.2
3.0,0,3.735,3.2
3.0,0,3.74,3.2
3.0,0,3.745,3.2
3.0,0,3.75,3.2
3.0,0,3.755,3.2
3.0,0,3.7600000000000002,3.2
3.0,0,3.765,3.2
3.0,0,3.77,3.2
3.0,0,3.775,3.2
3.0,0,3.7800000000000002,3.2
3.0,0,3.785,3.2
3.0,0,3.79,3.2
3.0,0,3.795,3.2
3.0,0,3.8000000000000003,3.2
3.0,0,3.805,3.2
3.0,0,3.81,3.2
3.0,0,3.815,3.2
3.0,0,3.8200000000000003,3.2
3.0,0,3.825,3.2
3.0,0,3.83,3.2
3.0,0,3.835,3.2
3.0,0,3.84,3.2
3.0,0,3.845,3.2
3.0,0,3.85,3.2
3.0,0,3.855,3.2
3.0,0,3.86,3.2
3.0,0,3.865,3.2
3.0,0,3.87,3.2
3.0,0,3.875,3.2
3.0,0,3.88,3.2
3.0,0,3.8850000000000002,3.2
3.0,0,3.89,3.2
3.0,0,3.895,3.2
3.0,0,3.9,3.2
3.0,0,3.9050000000000002,3.2
3.0,0,3.91,3.2
3.0,0,3.915,3.2
3.0,0,3.92,3.2
3.0,0,3.9250000000000003,3.2
3.0,0,3.93,3.2
3.0,0,3.935,3.2
3.0,0,3.94,3.2
3.0,0,3.9450000000000003,3.2
3.0,0,3.95,3.2
3.0,0,3.955,3.2
3.0,0,3.96,3.2
3.0,0,3.9650000000000003,3.2
3.0,0,3.97,3.2
3.0,0,3.975,3.2
3.0,0,3.98,3.2
3.0,0,3.985,3.2
3.0,0,3.99,3.2
3.0,0,3.995,3.2
3.499,0.001,0.0,0.001
3.499,0.001,0.004,0.043
3.499,0.001,0.009,0.094
3.499,0.001,0.014,0.144
3.5,0.001,0.019,0.194
3.5,0.001,0.024,0.244
3.499,0.001,0.029,0.295
3.499,0.001,0.034,0.346
3.499,0.001,0.039,0.396
3.5,0.001,0.044,0.447
3.499,0.001,0.049,0.492
3.499,0.001,0.054,0.542
3.5,0.001,0.059,0.593
3.499,0.001,0.064,0.644
3.499,0.001,0.069,0.695
3.5,0.001,0.074,0.745
3.5,0.001,0.079,0.795
3.5,0.001,0.084,0.846
3.499,0.001,0.089,0.896
3.499,0.001,0.094,0.947
3.499,0.001,0.099,0.998
3.499,0.001,0.104,1.048
3.499,0.001,0.109,1.098
3.499,0.001,0.114,1.149
3.5,0.001,0.119,1.2
3.499,0.001,0.124,1.25
3.499,0.001,0.129,1.301
3.5,0.001,0.134,1.351
3.499,0.001,0.139,1.395
3.499,0.001,0.144,1.445
3.499,0.001,0.149,1.495
3.499,0.001,0.154,1.545
3.499,0.001,0.159,1.595
3.5,0.001,0.164,1.645
3.499,0.001,0.169,1.696
3.499,0.001,0.174,1.746
3.499,0.001,0.179,1.797
3.499,0.001,0.184,1.846
3.5,0.001,0.189,1.897
3.499,0.001,0.194,1.947
3.499,0.001,0.199,1.997
3.499,0.001,0.204,2.047
3.499,0.001,0.209,2.097
3.499,0.001,0.214,2.147
3.5,0.001,0.219,2.197
3.5,0.001,0.223,2.242
3.5,0.001,0.228,2.291
3.499,0.001,0.234,2.341
3.499,0.001,0.239,2.392
3.499,0.001,0.244,2.441
3.499,0.001,0.249,2.49
3.499,0.001,0.254,2.541
3.499,0.001,0.259,2.59
3.499,0.001,0.264,2.64
3.499,0.001,0.269,2.69
3.499,0.001,0.274,2.74
3.499,0.001,0.279,2.789
3.499,0.001,0.284,2.839
3.499,0.001,0.289,2.889
3.499,0.001,0.294,2.939
3.499,0.001,0.299,2.989
3.499,0.001,0.304,3.038
3.499,0.001,0.31,3.088
3.499,0.001,0.314,3.131
3.499,0.001,0.319,3.181
3.499,0.001,0.321,3.2
3.499,0.001,0.321,3.2
3.5,0,0.335,3.2
3.5,0,0.34,3.2
3.5,0,0.34500000000000003,3.2
3.5,0,0.35000000000000003,3.2
3.5,0,0.355,3.2
3.5,0,0.36,3.2
3.5,0,0.365,3.2
3.5,0,0.37,3.2
3.5,0,0.375,3.2
3.5,0,0.38,3.2
3.5,0,0.385,3.2
3.5,0,0.39,3.2
3.5,0,0.395,3.2
3.5,0,0.4,3.2
3.5,0,0.405,3.2
3.5,0,0.41000000000000003,3.2
3.5,0,0.41500000000000004,3.2
3.5,0,0.42,3.2
3.5,0,0.425,3.2
3.5,0,0.43,3.2
3.5,0,0.435,3.2
3.5,0,0.44,3.2
3.5,0,0.445,3.2
3.5,0,0.45,3.2
3.5,0,0.455,3.2
3.5,0,0.46,3.2
3.5,0,0.465,3.2
3.5,0,0.47000000000000003,3.2
3.5,0,0.47500000000000003,3.2
3.5,0,0.48,3.2
3.5,0,0.485,3.2
3.5,0,0.49,3.2
3.5,0,0.495,3.2
3.5,0,0.5,3.2
3.5,0,0.505,3.2
3.5,0,0.51,3.2
3.5,0,0.515,3.2
3.5,0,0.52,3.2
3.5,0,0.525,3.2
3.5,0,0.53,3.2
3.5,0,0.535,3.2
3.5,0,0.54,3.2
3.5,0,0.545,3.2
3.5,0,0.55,3.2
3.5,0,0.555,3.2
3.5,0,0.56,3.2
3.5,0,0.5650000000000001,3.2
3.5,0,0.5700000000000001,3.2
3.5,0,0.5750000000000001,3.2
3.5,0,0.58,3.2
3.5,0,0.585,3.2
3.5,0,0.59,3.2
3.5,0,0.595,3.2
3.5,0,0.6,3.2
3.5,0,0.605,3.2
3.5,0,0.61,3.2
3.5,0,0.615,3.2
3.5,0,0.62,3.2
3.5,0,0.625,3.2
3.5,0,0.63,3.2
3.5,0,0.635,3.2
3.5,0,0.64,3.2
3.5,0,0.645,3.2
3.5,0,0.65,3.2
3.5,0,0.655,3.2
3.5,0,0.66,3.2
3.5,0,0.665,3.2
3.5,0,0.67,3.2
3.5,0,0.675,3.2
3.5,0,0.68,3.2
3.5,0,0.685,3.2
3.5,0,0.6900000000000001,3.2
3.5,0,0.6950000000000001,3.2
3.5,0,0.7000000000000001,3.2
3.5,0,0.705,3.2
3.5,0,0.71,3.2
3.5,0,0.715,3.2
3.5,0,0.72,3.2
3.5,0,0.725,3.2
3.5,0,0.73,3.2
3.5,0,0.735,3.2
3.5,0,0.74,3.2
3.5,0,0.745,3.2
3.5,0,0.75,3.2
3.5,0,0.755,3.2
3.5,0,0.76,3.2
3.5,0,0.765,3.2
3.5,0,0.77,3.2
3.5,0,0.775,3.2
3.5,0,0.78,3.2
3.5,0,0.785,3.2
3.5,0,0.79,3.2
3.5,0,0.795,3.2
3.5,0,0.8,3.2
3.5,0,0.805,3.2
3.5,0,0.81,3.2
3.5,0,0.8150000000000001,3.2
3.5,0,0.8200000000000001,3.2
3.5,0,0.8250000000000001,3.2
3.5,0,0.8300000000000001,3.2
3.5,0,0.835,3.2
3.5,0,0.84,3.2
3.5,0,0.845,3.2
3.5,0,0.85,3.2
3.5,0,0.855,3.2
3.5,0,0.86,3.2
3.5,0,0.865,3.2
3.5,0,0.87,3.2
3.5,0,0.875,3.2
3.5,0,0.88,3.2
3.5,0,0.885,3.2
3.5,0,0.89,3.2
3.5,0,0.895,3.2
3.5,0,0.9,3.2
3.5,0,0.905,3.2
3.5,0,0.91,3.2
3.5,0,0.915,3.2
3.5,0,0.92,3.2
3.5,0,0.925,3.2
3.5,0,0.93,3.2
3.5,0,0.935,3.2
3.5,0,0.9400000000000001,3.2
3.5,0,0.9450000000000001,3.2
3.5,0,0.9500000000000001,3.2
3.5,0,0.9550000000000001,3.2
3.5,0,0.96,3.2
3.5,0,0.965,3.2
3.5,0,0.97,3.2
3.5,0,0.975,3.2
3.5,0,0.98,3.2
3.5,0,0.985,3.2
3.5,0,0.99,3.2
3.5,0,0.995,3.2
3.5,0,1.0,3.2
3.5,0,1.0050000000000001,3.2
3.5,0,1.01,3.2
3.5,0,1.0150000000000001,3.2
3.5,0,1.02,3.2
3.5,0,1.025,3.2
3.5,0,1.03,3.2
3.5,0,1.035,3.2
3.5,0,1.04,3.2
3.5,0,1.045,3.2
3.5,0,1.05,3.2
3.5,0,1.055,3.2
3.5,0,1.06,3.2
3.5,0,1.065,3.2
3.5,0,1.07,3.2
3.5,0,1.075,3.2
3.5,0,1.08,3.2
3.5,0,1.085,3.2
3.5,0,1.09,3.2
3.5,0,1.095,3.2
3.5,0,1.1,3.2
3.5,0,1.105,3.2
3.5,0,1.11,3.2
3.5,0,1.115,3.2
3.5,0,1.12,3.2
3.5,0,1.125,3.2
3.5,0,1.1300000000000001,3.2
3.5,0,1.135,3.2
3.5,0,1.1400000000000001,3.2
3.5,0,1.145,3.2
3.5,0,1.1500000000000001,3.2
3.5,0,1.155,3.2
3.5,0,1.16,3.2
3.5,0,1.165,3.2
3.5,0,1.17,3.2
3.5,0,1.175,3.2
3.5,0,1.18,3.2
3.5,0,1.185,3.2
3.5,0,1.19,3.2
3.5,0,1.195,3.2
3.5,0,1.2,3.2
3.5,0,1.205,3.2
3.5,0,1.21,3.2
3.5,0,1.215,3.2
3.5,0,1.22,3.2
3.5,0,1.225,3.2
3.5,0,1.23,3.2
3.5,0,1.235,3.2
3.5,0,1.24,3.2
3.5,0,1.245,3.2
3.5,0,1.25,3.2
3.5,0,1.2550000000000001,3.2
3.5,0,1.26,3.2
3.5,0,1.2650000000000001,3.2
3.5,0,1.27,3.2
3.5,0,1.2750000000000001,3.2
3.5,0,1.28,3.2
3.5,0,1.285,3.2
3.5,0,1.29,3.2
3.5,0,1.295,3.2
3.5,0,1.3,3.2
3.5,0,1.305,3.2
3.5,0,1.31,3.2
3.5,0,1.315,3.2
3.5,0,1.32,3.2
3.5,0,1.325,3.2
3.5,0,1.33,3.2
3.5,0,1.335,3.2
3.5,0,1.34,3.2
3.5,0,1.345,3.2
3.5,0,1.35,3.2
3.5,0,1.355,3.2
3.5,0,1.36,3.2
3.5,0,1.365,3.2
3.5,0,1.37,3.2
3.5,0,1.375,3.2
3.5,0,1.3800000000000001,3.2
3.5,0,1.385,3.2
3.5,0,1.3900000000000001,3.2
3.5,0,1.395,3.2
3.5,0,1.4000000000000001,3.2
3.5,0,1.405,3.2
3.5,0,1.41,3.2
3.5,0,1.415,3.2
3.5,0,1.42,3.2
3.5,0,1.425,3.2
3.5,0,1.43,3.2
3.5,0,1.435,3.2
3.5,0,1.44,3.2
3.5,0,1.445,3.2
3.5,0,1.45,3.2
3.5,0,1.455,3.2
3.5,0,1.46,3.2
3.5,0,1.465,3.2
3.5,0,1.47,3.2
3.5,0,1.475,3.2
3.5,0,1.48,3.2
3.5,0,1.485,3.2
3.5,0,1.49,3.2
3.5,0,1.495,3.2
3.5,0,1.5,3.2
3.5,0,1.5050000000000001,3.2
3.5,0,1.51,3.2
3.5,0,1.5150000000000001,3.2
3.5,0,1.52,3.2
3.5,0,1.5250000000000001,3.2
3.5,0,1.53,3.2
3.5,0,1.5350000000000001,3.2
3.5,0,1.54,3.2
3.5,0,1.545,3.2
3.5,0,1.55,3.2
3.5,0,1.555,3.2
3.5,0,1.56,3.2
3.5,0,1.565,3.2
3.5,0,1.57,3.2
3.5,0,1.575,3.2
3.5,0,1.58,3.2
3.5,0,1.585,3.2
3.5,0,1.59,3.2
3.5,0,1.595,3.2
3.5,0,1.6,3.2
3.5,0,1.605,3.2
3.5,0,1.61,3.2
3.5,0,1.615,3.2
3.5,0,1.62,3.2
3.5,0,1.625,3.2
3.5,0,1.6300000000000001,3.2
3.5,0,1.635,3.2
3.5,0,1.6400000000000001,3.2
3.5,0,1.645,3.2
3.5,0,1.6500000000000001,3.2
3.5,0,1.655,3.2
3.5,0,1.6600000000000001,3.2
3.5,0,1.665,3.2
3.5,0,1.67,3.2
3.5,0,1.675,3.2
3.5,0,1.68,3.2
3.5,0,1.685,3.2
3.5,0,1.69,3.2
3.5,0,1.695,3.2
3.5,0,1.7,3.2
3.5,0,1.705,3.2
3.5,0,1.71,3.2
3.5,0,1.715,3.2
3.5,0,1.72,3.2
3.5,0,1.725,3.2
3.5,0,1.73,3.2
3.5,0,1.735,3.2
3.5,0,1.74,3.2
3.5,0,1.745,3.2
3.5,0,1.75,3.2
3.5,0,1.7550000000000001,3.2
3.5,0,1.76,3.2
3.5,0,1.7650000000000001,3.2
3.5,0,1.77,3.2
3.5,0,1.7750000000000001,3.2
3.5,0,1.78,3.2
3.5,0,1.7850000000000001,3.2
3.5,0,1.79,3.2
3.5,0,1.795,3.2
3.5,0,1.8,3.2
3.5,0,1.805,3.2
3.5,0,1.81,3.2
3.5,0,1.815,3.2
3.5,0,1.82,3.2
3.5,0,1.825,3.2
3.5,0,1.83,3.2
3.5,0,1.835,3.2
3.5,0,1.84,3.2
3.5,0,1.845,3.2
3.5,0,1.85,3.2
3.5,0,1.855,3.2
3.5,0,1.86,3.2
3.5,0,1.865,3.2
3.5,0,1.87,3.2
3.5,0,1.875,3.2
3.5,0,1.8800000000000001,3.2
3.5,0,1.885,3.2
3.5,0,1.8900000000000001,3.2
3.5,0,1.895,3.2
3.5,0,1.9000000000000001,3.2
3.5,0,1.905,3.2
3.5,0,1.9100000000000001,3.2
3.5,0,1.915,3.2
3.5,0,1.92,3.2
3.5,0,1.925,3.2
3.5,0,1.93,3.2
3.5,0,1.935,3.2
3.5,0,1.94,3.2
3.5,0,1.945,3.2
3.5,0,1.95,3.2
3.5,0,1.955,3.2
3.5,0,1.96,3.2
3.5,0,1.965,3.2
3.5,0,1.97,3.2
3.5,0,1.975,3.2
3.5,0,1.98,3.2
3.5,0,1.985,3.2
3.5,0,1.99,3.2
3.5,0,1.995,3.2
3.5,0,2.0,3.2
3.5,0,2.005,3.2
3.5,0,2.0100000000000002,3.2
3.5,0,2.015,3.2
3.5,0,2.02,3.2
3.5,0,2.025,3.2
3.5,0,2.0300000000000002,3.2
3.5,0,2.035,3.2
3.5,0,2.04,3.2
3.5,0,2.045,3.2
3.5,0,2.05,3.2
3.5,0,2.055,3.2
3.5,0,2.06,3.2
3.5,0,2.065,3.2
3.5,0,2.07,3.2
3.5,0,2.075,3.2
3.5,0,2.08,3.2
3.5,0,2.085,3.2
3.5,0,2.09,3.2
3.5,0,2.095,3.2
3.5,0,2.1,3.2
3.5,0,2.105,3.2
3.5,0,2.11,3.2
3.5,0,2.115,3.2
3.5,0,2.12,3.2
3.5,0,2.125,3.2
3.5,0,2.13,3.2
3.5,0,2.1350000000000002,3.2
3.5,0,2.14,3.2
3.5,0,2.145,3.2
3.5,0,2.15,3.2
3.5,0,2.1550000000000002,3.2
3.5,0,2.16,3.2
3.5,0,2.165,3.2
3.5,0,2.17,3.2
3.5,0,2.1750000000000003,3.2
3.5,0,2.18,3.2
3.5,0,2.185,3.2
3.5,0,2.19,3.2
3.5,0,2.195,3.2
3.5,0,2.2,3.2
3.5,0,2.205,3.2
3.5,0,2.21,3.2
3.5,0,2.215,3.2
3.5,0,2.22,3.2
3.5,0,2.225,3.2
3.5,0,2.23,3.2
3.5,0,2.235,3.2
3.5,0,2.24,3.2
3.5,0,2.245,3.2
3.5,0,2.25,3.2
3.5,0,2.255,3.2
3.5,0,2.2600000000000002,3.2
3.5,0,2.265,3.2
3.5,0,2.27,3.2
3.5,0,2.275,3.2
3.5,0,2.2800000000000002,3.2
3.5,0,2.285,3.2
3.5,0,2.29,3.2
3.5,0,2.295,3.2
3.5,0,2.3000000000000003,3.2
3.5,0,2.305,3.2
3.5,0,2.31,3.2
3.5,0,2.315,3.2
3.5,0,2.32,3.2
3.5,0,2.325,3.2
3.5,0,2.33,3.2
3.5,0,2.335,3.2
3.5,0,2.34,3.2
3.5,0,2.345,3.2
3.5,0,2.35,3.2
3.5,0,2.355,3.2
3.5,0,2.36,3.2
3.5,0,2.365,3.2
3.5,0,2.37,3.2
3.5,0,2.375,3.2
3.5,0,2.38,3.2
3.5,0,2.3850000000000002,3.2
3.5,0,2.39,3.2
3.5,0,2.395,3.2
3.5,0,2.4,3.2
3.5,0,2.4050000000000002,3.2
3.5,0,2.41,3.2
3.5,0,2.415,3.2
3.5,0,2.42,3.2
3.5,0,2.4250000000000003,3.2
3.5,0,2.43,3.2
3.5,0,2.435,3.2
3.5,0,2.44,3.2
3.5,0,2.445,3.2
3.5,0,2.45,3.2
3.5,0,2.455,3.2
3.5,0,2.46,3.2
3.5,0,2.465,3.2
3.5,0,2.47,3.2
3.5,0,2.475,3.2
3.5,0,2.48,3.2
3.5,0,2.485,3.2
3.5,0,2.49,3.2
3.5,0,2.495,3.2
3.5,0,2.5,3.2
3.5,0,2.505,3.2
3.5,0,2.5100000000000002,3.2
3.5,0,2.515,3.2
3.5,0,2.52,3.2
3.5,0,2.525,3.2
3.5,0,2.5300000000000002,3.2
3.5,0,2.535,3.2
3.5,0,2.54,3.2
3.5,0,2.545,3.2
3.5,0,2.5500000000000003,3.2
3.5,0,2.555,3.2
3.5,0,2.56,3.2
3.5,0,2.565,3.2
3.5,0,2.57,3.2
3.5,0,2.575,3.2
3.5,0,2.58,3.2
3.5,0,2.585,3.2
3.5,0,2.59,3.2
3.5,0,2.595,3.2
3.5,0,2.6,3.2
3.5,0,2.605,3.2
3.5,0,2.61,3.2
3.5,0,2.615,3.2
3.5,0,2.62,3.2
3.5,0,2.625,3.2
3.5,0,2.63,3.2
3.5,0,2.6350000000000002,3.2
3.5,0,2.64,3.2
3.5,0,2.645,3.2
3.5,0,2.65,3.2
3.5,0,2.6550000000000002,3.2
3.5,0,2.66,3.2
3.5,0,2.665,3.2
3.5,0,2.67,3.2
3.5,0,2.6750000000000003,3.2
3.5,0,2.68,3.2
3.5,0,2.685,3.2
3.5,0,2.69,3.2
3.5,0,2.695,3.2
3.5,0,2.7,3.2
3.5,0,2.705,3.2
3.5,0,2.71,3.2
3.5,0,2.715,3.2
3.5,0,2.72,3.2
3.5,0,2.725,3.2
3.5,0,2.73,3.2
3.5,0,2.735,3.2
3.5,0,2.74,3.2
3.5,0,2.745,3.2
3.5,0,2.75,3.2
3.5,0,2.755,3.2
3.5,0,2.7600000000000002,3.2
3.5,0,2.765,3.2
3.5,0,2.77,3.2
3.5,0,2.775,3.2
3.5,0,2.7800000000000002,3.2
3.5,0,2.785,3.2
3.5,0,2.79,3.2
3.5,0,2.795,3.2
3.5,0,2.8000000000000003,3.2
3.5,0,2.805,3.2
3.5,0,2.81,3.2
3.5,0,2.815,3.2
3.5,0,2.82,3.2
3.5,0,2.825,3.2
3.5,0,2.83,3.2
3.5,0,2.835,3.2
3.5,0,2.84,3.2
3.5,0,2.845,3.2
3.5,0,2.85,3.2
3.5,0,2.855,3.2
3.5,0,2.86,3.2
3.5,0,2.865,3.2
3.5,0,2.87,3.2
3.5,0,2.875,3.2
3.5,0,2.88,3.2
3.5,0,2.8850000000000002,3.2
3.5,0,2.89,3.2
3.5,0,2.895,3.2
3.5,0,2.9,3.2
3.5,0,2.9050000000000002,3.2
3.5,0,2.91,3.2
3.5,0,2.915,3.2
3.5,0,2.92,3.2
3.5,0,2.9250000000000003,3.2
3.5,0,2.93,3.2
3.5,0,2.935,3.2
3.5,0,2.94,3.2
3.5,0,2.945,3.2
3.5,0,2.95,3.2
3.5,0,2.955,3.2
3.5,0,2.96,3.2
3.5,0,2.965,3.2
3.5,0,2.97,3.2
3.5,0,2.975,3.2
3.5,0,2.98,3.2
3.5,0,2.985,3.2
3.5,0,2.99,3.2
3.5,0,2.995,3.2
3.5,0,3.0,3.2
3.5,0,3.005,3.2
3.5,0,3.0100000000000002,3.2
3.5,0,3.015,3.2
3.5,0,3.02,3.2
3.5,0,3.025,3.2
3.5,0,3.0300000000000002,3.2
3.5,0,3.035,3.2
3.5,0,3.04,3.2
3.5,0,3.045,3.2
3.5,0,3.0500000000000003,3.2
3.5,0,3.055,3.2
